"msgId","msgSvrId","type","status","isSend","isShowTimer","createTime","talker","content","imgPath","reserved","lvbuffer","transContent","transBrandWording","talkerId","bizClientMsgId","bizChatId","bizChatUserId","msgSeq","flag"
"411","1132839866409698917","1","2","1","","1619678937000","wxid_o1ftbileig8i21","你工作状态就不要理我了啊","","","{","","","497","","-1","","710484963","0"
"412","5783013217197180616","1","4","0","","1619678946000","wxid_o1ftbileig8i21","哈哈好~","","","{","","","497","","-1","","710484964","0"
"413","371997359974019336","1","2","1","","1619678949000","wxid_o1ftbileig8i21","我又不是小孩，知道你在干什么","","","{","","","497","","-1","","710484965","0"
"414","2225281080506690857","1","4","0","","1619678996000","wxid_o1ftbileig8i21","老强调自己不是小孩太可爱了想捏脸[皱眉]","","","{","","","497","","-1","","710484967","0"
"415","8225830948864814430","1","4","0","","1619679001000","wxid_o1ftbileig8i21","嗯嗯，先不说啦","","","{","","","497","","-1","","710484969","0"
"416","2603344907498341907","1","2","1","","1619679006000","wxid_o1ftbileig8i21","嗯","","","{","","","497","","-1","","710484970","0"
"417","8917373081428395301","822083633","2","1","","1619685579404","wxid_o1ftbileig8i21","<msg><appmsg appid="""" sdkver=""0""><title>我不在跟前咋整，先拿你的小脸应个急吧[旺柴]</title><des></des><username></username><action>view</action><type>57</type><showtype>0</showtype><content></content><url></url><lowurl></lowurl><dataurl></dataurl><lowdataurl></lowdataurl><contentattr>0</contentattr><streamvideo><streamvideourl></streamvideourl><streamvideototaltime>0</streamvideototaltime><streamvideotitle></streamvideotitle><streamvideowording></streamvideowording><streamvideoweburl></streamvideoweburl><streamvideothumburl></streamvideothumburl><streamvideoaduxinfo></streamvideoaduxinfo><streamvideopublishid></streamvideopublishid></streamvideo><canvasPageItem><canvasPageXml><![CDATA[]]></canvasPageXml></canvasPageItem><refermsg><type>1</type><svrid>2225281080506690857</svrid><fromusr>wxid_o1ftbileig8i21</fromusr><chatusr>wxid_o1ftbileig8i21</chatusr><displayname>LDY</displayname><msgsource>&lt;msgsource&#x20;/&gt;&#x0A;</msgsource><content>老强调自己不是小孩太可爱了想捏脸[皱眉]</content></refermsg><appattach><totallen>0</totallen><attachid></attachid><cdnattachurl></cdnattachurl><emoticonmd5></emoticonmd5><aeskey></aeskey><fileext></fileext><islargefilemsg>0</islargefilemsg></appattach><extinfo></extinfo><androidsource>0</androidsource><thumburl></thumburl><mediatagname></mediatagname><messageaction><![CDATA[]]></messageaction><messageext><![CDATA[]]></messageext><emoticongift><packageflag>0</packageflag><packageid></packageid></emoticongift><emoticonshared><packageflag>0</packageflag><packageid></packageid></emoticonshared><designershared><designeruin>0</designeruin><designername>null</designername><designerrediretcturl>null</designerrediretcturl></designershared><emotionpageshared><tid>0</tid><title>null</title><desc>null</desc><iconUrl>null</iconUrl><secondUrl>null</secondUrl><pageType>0</pageType></emotionpageshared><webviewshared><shareUrlOriginal></shareUrlOriginal><shareUrlOpen></shareUrlOpen><jsAppId></jsAppId><publisherId></publisherId></webviewshared><template_id></template_id><md5></md5><weappinfo><username></username><appid></appid><appservicetype>0</appservicetype><videopageinfo><thumbwidth>0</thumbwidth><thumbheight>0</thumbheight><fromopensdk>0</fromopensdk></videopageinfo></weappinfo><statextstr></statextstr><musicShareItem><musicDuration>0</musicDuration></musicShareItem><findernamecard><username></username><avatar><![CDATA[]]></avatar><nickname></nickname><auth_job></auth_job><auth_icon>0</auth_icon><auth_icon_url></auth_icon_url></findernamecard><finderEndorsement><scene><![CDATA[0]]></scene></finderEndorsement><directshare>0</directshare><gamecenter><namecard><iconUrl></iconUrl><name></name><desc></desc><tail></tail><jumpUrl></jumpUrl></namecard></gamecenter><patMsg><chatUser></chatUser><records><recordNum>0</recordNum></records></patMsg><websearch><rec_category>0</rec_category><channelId>0</channelId></websearch></appmsg></msg>","","~SEMI_XML~","{","","","497","","-1","","0","0"
"418","243881439651541668","1","4","0","","1619686179000","wxid_o1ftbileig8i21","哈哈你真在我跟前我也不敢呀","","","{","","","497","","-1","","710485070","0"
"419","2398319722765496679","1","2","1","","1619686209217","wxid_o1ftbileig8i21","放马过来，随你便","","","{","","","497","","-1","","0","0"
"420","7678281929358592367","47","4","0","","1619687624000","wxid_o1ftbileig8i21","wxid_o1ftbileig8i21:0:0:b9c0c8992a96912231adb4c22b6b57c2::0
","b9c0c8992a96912231adb4c22b6b57c2","","{","","","497","","-1","","710485089","0"
"421","4484678144405991245","1","2","1","","1619687680810","wxid_o1ftbileig8i21","[让我看看][害羞][色]","","","{","","","497","","-1","","0","0"
"422","470887641041799268","1","4","0","","1619689137000","wxid_o1ftbileig8i21","也就只敢发发表情包了，还是不能太随便","","","{","","","497","","-1","","710485121","0"
"423","5480286495105386146","1","2","1","","1619689170223","wxid_o1ftbileig8i21","哈哈哈哈，没事的，我都喜欢","","","{","","","497","","-1","","0","0"
"424","3426580559965200171","1","2","1","","1619689204113","wxid_o1ftbileig8i21","让暴风雨来的更猛烈些吧","","","{","","","497","","-1","","0","0"
"425","4617589582672552795","1","4","0","","1619695095000","wxid_o1ftbileig8i21","等以后脸皮厚了再说吧[愉快]","","","{","","","497","","-1","","710485213","0"
"426","3392138052424536102","1","2","1","","1619695112180","wxid_o1ftbileig8i21","不学我点好","","","{","","","497","","-1","","0","0"
"427","5073450682768618270","1","2","1","","1619695132453","wxid_o1ftbileig8i21","只能对我随便哦[皱眉]","","","{","","","497","","-1","","0","0"
"428","5641304288709475812","47","4","0","","1619695167000","wxid_o1ftbileig8i21","wxid_o1ftbileig8i21:0:0:905f6d2503c1259f87653874ef6b6423::0
","905f6d2503c1259f87653874ef6b6423","","{","","","497","","-1","","710485220","0"
"429","7693801814659556081","1","4","0","","1619695174000","wxid_o1ftbileig8i21","你不嫌弃的话[偷笑]","","","{","","","497","","-1","","710485223","0"
"430","3707164283442900134","1","2","1","","1619695184742","wxid_o1ftbileig8i21","怎么会","","","{","","","497","","-1","","0","0"
"431","2838764917633097469","1","2","1","","1619695198652","wxid_o1ftbileig8i21","开心还来不及呢","","","{","","","497","","-1","","0","0"
"432","1716893464262302782","1","4","0","","1619695232000","wxid_o1ftbileig8i21","毕竟我没有照片上那么好看，毕竟你嘴上说更看重内在，毕竟还没见面…[皱眉]","","","{","","","497","","-1","","710485229","0"
"433","2979878604029334943","1","2","1","","1619695244140","wxid_o1ftbileig8i21","哈哈哈哈","","","{","","","497","","-1","","0","0"
"434","1818291701808470164","1","2","1","","1619695250206","wxid_o1ftbileig8i21","没事","","","{","","","497","","-1","","0","0"
"435","357656881787632","1","2","1","","1619695259804","wxid_o1ftbileig8i21","总会信任我的[加油]","","","{","","","497","","-1","","0","0"
"436","5047651945956166831","1","2","1","","1619695283672","wxid_o1ftbileig8i21","好的都不信，为什么信坏的","","","{","","","497","","-1","","0","0"
"437","6800109855214909570","1","4","0","","1619695380000","wxid_o1ftbileig8i21","好的听到当然开心，但考虑到最坏的结果，想想能不能接受，这样的话不管发生什么都不会太难受[皱眉]","","","{","","","497","","-1","","710485241","0"
"438","7497344232436217571","1","2","1","","1619695422758","wxid_o1ftbileig8i21","你呀","","","{","","","497","","-1","","0","0"
"439","7581819094574380153","1","2","1","","1619695463104","wxid_o1ftbileig8i21","也好","","","{","","","497","","-1","","0","0"
"440","1099039906445246405","1","2","1","","1619695496746","wxid_o1ftbileig8i21","毕竟没确定","","","{","","","497","","-1","","0","0"
"441","6342628291143974045","1","2","1","","1619695506920","wxid_o1ftbileig8i21","总要给你留一线","","","{","","","497","","-1","","0","0"
"442","5217973266517949364","47","4","0","","1619695553000","wxid_o1ftbileig8i21","wxid_o1ftbileig8i21:0:0:c780c5a4354ca4e73bfd01e9055a1eae::0
","c780c5a4354ca4e73bfd01e9055a1eae","","{","","","497","","-1","","710485250","0"
"443","1851843109773504592","1","2","1","","1619701380652","wxid_o1ftbileig8i21","你们经理实现她的承诺了吗","","","{","","","497","","-1","","0","0"
"444","270679569505188207","1","4","0","","1619701590000","wxid_o1ftbileig8i21","并没有，意外的情况又发生了[皱眉]","","","{","","","497","","-1","","710485317","0"
"445","4605184100158071816","47","2","1","","1619701769105","wxid_o1ftbileig8i21","wxid_vxvfjk2ls4pa21:0:1:e2b02e85167f13c1dcbd6bdfd105f4b6::0
","e2b02e85167f13c1dcbd6bdfd105f4b6","","{","","","497","","-1","","0","0"
"446","9059135110408672525","1","2","1","","1619737659023","wxid_o1ftbileig8i21","昨晚整到几点","","","{","","","497","","-1","","0","0"
"447","4930474759800001557","1","4","0","","1619742046000","wxid_o1ftbileig8i21","也是11点多打车","","","{","","","497","","-1","","710485364","0"
"448","4745636069755735512","1","2","1","","1619742099594","wxid_o1ftbileig8i21","今晚可别了","","","{","","","497","","-1","","0","0"
"449","7919649065484229557","1","4","0","","1619742205000","wxid_o1ftbileig8i21","嗯嗯但愿是","","","{","","","497","","-1","","710485366","0"
"450","3108464122228210100","1","2","1","","1619764362819","wxid_o1ftbileig8i21","你滴，下了班滴就快快滴来找我，明白？","","","{","","","497","","-1","","0","0"
"451","2206089464810825686","47","2","1","","1619764367141","wxid_o1ftbileig8i21","wxid_vxvfjk2ls4pa21:0:1:3475182e9a9f814a22cbdf7db2886112::0
","3475182e9a9f814a22cbdf7db2886112","","{","","","497","","-1","","0","0"
"452","6322006699244331655","1","4","0","","1619764519000","wxid_o1ftbileig8i21","虽然我大概猜到了，但还是有点感动，但我能不能明早去找你呀[皱眉]不太想第一次见面状态不太好的样子","","","{","","","497","","-1","","710485604","0"
"453","744943674125401638","1","2","1","","1619764548078","wxid_o1ftbileig8i21","你猜到啥了？","","","{","","","497","","-1","","0","0"
"454","3442329875719525472","1","2","1","","1619764563793","wxid_o1ftbileig8i21","[捂脸]","","","{","","","497","","-1","","0","0"
"455","7214513839230526665","1","2","1","","1619764573253","wxid_o1ftbileig8i21","我没去北京[捂脸]","","","{","","","497","","-1","","0","0"
"456","48865060557716712","1","4","0","","1619764605000","wxid_o1ftbileig8i21","啊我以为你会来[皱眉]","","","{","","","497","","-1","","710485615","0"
"457","5524693235633285382","1","4","0","","1619764615000","wxid_o1ftbileig8i21","没事，我刚才还有点儿害怕","","","{","","","497","","-1","","710485620","0"
"458","2508979842383175855","1","2","1","","1619764619445","wxid_o1ftbileig8i21","哈哈哈哈","","","{","","","497","","-1","","0","0"
"459","6521504426526165415","1","2","1","","1619764642387","wxid_o1ftbileig8i21","原来你也想赶紧见面呢[让我看看]","","","{","","","497","","-1","","0","0"
"460","6422504991207476476","1","4","0","","1619764678000","wxid_o1ftbileig8i21","也不算是吧，就最近开始在思考","","","{","","","497","","-1","","710485624","0"
"461","5469183621806817017","1","2","1","","1619764686822","wxid_o1ftbileig8i21","思考啥","","","{","","","497","","-1","","0","0"
"462","4154696970143581857","1","4","0","","1619764724000","wxid_o1ftbileig8i21","需要冷静下","","","{","","","497","","-1","","710485626","0"
"463","6290276949633002094","1","2","1","","1619764754200","wxid_o1ftbileig8i21","[翻白眼]","","","{","","","497","","-1","","0","0"
"464","369634761833186815","1","2","1","","1619764804597","wxid_o1ftbileig8i21","怎样冷静","","","{","","","497","","-1","","0","0"
"465","2234650104185377374","1","4","0","","1619764829000","wxid_o1ftbileig8i21","哈哈没，就是比较熟的一个小姐姐也是跟一个男生聊了很久3个月吧，过年回家见了一面就结束了","","","{","","","497","","-1","","710485631","0"
"466","6741894227648230524","1","2","1","","1619764850544","wxid_o1ftbileig8i21","原来你还是怕见光死啊","","","{","","","497","","-1","","0","0"
"467","1875412847779633150","1","4","0","","1619764855000","wxid_o1ftbileig8i21","我在想我们继续聊下去，不知道会是什么样","","","{","","","497","","-1","","710485635","0"
"468","2443830704005855309","1","4","0","","1619764858000","wxid_o1ftbileig8i21","有点儿","","","{","","","497","","-1","","710485636","0"
"469","7303480603031357433","1","2","1","","1619764875661","wxid_o1ftbileig8i21","继续聊下去当然是见面啊","","","{","","","497","","-1","","0","0"
"470","3414113907496949329","1","2","1","","1619764888025","wxid_o1ftbileig8i21","然后你决定要不要死","","","{","","","497","","-1","","0","0"
"471","1289687161575687228","1","2","1","","1619764892876","wxid_o1ftbileig8i21","[吃瓜]","","","{","","","497","","-1","","0","0"
"472","5789125484399545749","1","4","0","","1619764916000","wxid_o1ftbileig8i21","为啥是我决定呢","","","{","","","497","","-1","","710485645","0"
"473","2355488114861142312","1","2","1","","1619764943532","wxid_o1ftbileig8i21","因为就是你提的见光死","","","{","","","497","","-1","","0","0"
"474","1511340091713070475","1","2","1","","1619764954308","wxid_o1ftbileig8i21","我没想过这回事","","","{","","","497","","-1","","0","0"
"475","4896698192799538794","1","4","0","","1619764995000","wxid_o1ftbileig8i21","昨晚我也没太睡好，看了聊天记录，发现进展怎么这么快，开心和轻微的焦虑都有，然后突然就有点烦自己了","","","{","","","497","","-1","","710485654","0"
"476","7417804035563530891","1","2","1","","1619765020978","wxid_o1ftbileig8i21","为啥还烦自己了","","","{","","","497","","-1","","0","0"
"477","5335099393792605329","1","4","0","","1619765090000","wxid_o1ftbileig8i21","就是在一个不擅长的领域，莫名跑的挺快，就开始不知所措了","","","{","","","497","","-1","","710485661","0"
"478","588131066250884151","1","4","0","","1619765113000","wxid_o1ftbileig8i21","不知道是真实还是幻觉的感觉，有点无解","","","{","","","497","","-1","","710485663","0"
"479","7136456631014849332","1","2","1","","1619765243105","wxid_o1ftbileig8i21","可能是我带的比较好[捂脸]","","","{","","","497","","-1","","0","0"
